id,model_type,citation,url,attribution,attribution_url,figure_num,figure_caption,figure_url,textmodel_snipped,textmodel_section_number,textmodel_section_name,textmodel_page_number,watershed_name,lat,lon,area_km2,num_spatial_zones,spatial_property,num_temporal_zones,temporal_property,vegetation_info,soil_info,geol_info,topo_info,three_d_info,uncertainty_info,other_info,num_store,store_list,store_id_list,num_flux,flux_list,flux_id_list,dummy_column,huc_watershed_id
205,Text model,"Iwasaki, Kenta, Masanori Katsuyama, and Makoto Tani, 2015. â€œContributions of Bedrock Groundwater to the Upscaling of Storm-Runoff Generation Processes in Weathered Granitic Headwater Catchments.â€ Hydrological Processes 29, no. 6 (2015): 1535â€“48.",https://doi.org/10.1002/hyp.10279,Not open-access,https://doi.org/10.1002/hyp.10279,N/A,N/A,N/A,Redacted,N/A,Implication of bedrock groundwater for upscaling of storm-runoff generation processes,1546,"Kiryu Experimental Watershed, Japan",34.96734839,135.9938693,0.0599,6,Hillslope position/Catchment spatial scale,1,N,N,N,N,N,N,N,N,0,N/A,N/A,5,"Exfiltration, Infiltration into bedrock, Gaining stream, Gaining stream, Gaining stream","Sub.GW.Ret.Exf, Sub.GW.BedInf, Sub.GWSW.Gain, Sub.GWSW.Gain, Sub.GWSW.Gain",1,N/A
206,Text model,"Jackson, C. R., Du, E., Klaus, J., Griffiths, N. A., Bitew, M., & McDonnell, J. J. (2016). Interactions among hydraulic conductivity distributions, subsurface topography, and transport thresholds revealed by a multitracer hillslope irrigation experiment. Water Resources Research, 52, 6186â€“6206.",https://doi.org/10.1002/2015WR018364,Not open-access,https://doi.org/10.1002/2015WR018364,N/A,N/A,N/A,Redacted,N/A,Conclusions,6203,"Watershed R, Fourmile Creek, Sandhills, North Carolina, United States",33.270199,-81.634021,0.45,2,Hillslope position,2,Event,N,Horizons described,N,N,N,N,N,3,"Perched water tables, Soil water storage, Depression storage","Sub.GW.Store.Perch, Sub.Soil.Store, Surf.Water.Depr",8,"Subsurface stormflow, Vertical macropore flow, Lateral macropore flow at soil-bedrock interface, Vertical matrix flow, Vertical macropore flow, Lateral matrix flow at soil horizons, Vertical matrix flow, Vertical drainage to groundwater","Sub.SSFlow, Sub.Soil.Macro, Sub.SSFlow.Macro.Bedrk, Sub.Soil.Matrix, Sub.Soil.Macro, Sub.SSFlow.Matrix.Horiz, Sub.Soil.Matrix, Sub.Soil.Drain",1,N/A
207,Text model,"Jin, Zhao, Li Guo, Yunlong Yu, Da Luo, Bihang Fan, and Guangchen Chu, 2020. â€œStorm Runoff Generation in Headwater Catchments on the Chinese Loess Plateau after Long-Term Vegetation Rehabilitation.â€ Science of the Total Environment 748 (2020): 141375.",https://doi.org/10.1016/j.scitotenv.2020.141375,Not open-access,https://doi.org/10.1016/j.scitotenv.2020.141375,N/A,N/A,N/A,Redacted,"4.2, 4.3","Soil moisture thresholds for storm runoff generation in the two contrasting revegetated catchments, Hydrological connectivity between the upper hillslope and downhill gully in the catchment",12,"Nanxiaohe watershed, Qingyang, Gansu, China",35.7039568,107.5538725,0.87,4,Land use / Land cover,5,Event,Multiple land-covers described,Soil types described,Geology described,Topography described,N,N,N,3,"Water Table, Detention storage, Soil water storage","Sub.GW.Store.Wtable, Surf.Water.Detent, Sub.Soil.Store",6,"Infiltration, Canopy Interception, Infiltration excess flow, Infiltration excess flow, Subsurface stormflow, Connectivity between hillslopes and channel","Surf.Inf.Inf, Surf.Int.Int.Canopy, Surf.Over.IE, Surf.Over.IE, Sub.SSFlow, Sub.GWSW.Conn.Hill",1,N/A
208,Text model,"Johnson, M.S., Lehmann, J., Couto, E.G. and Riha, S.J., 2006. DOC and DIC in flowpaths of Amazonian headwater catchments with hydrologically contrasting soils. Biogeochemistry, 81(1), pp.45-57.",https://link-springer-com.libproxy.sdsu.edu/content/pdf/10.1007/s10533-006-9029-3.pdf,Not open-access,https://link-springer-com.libproxy.sdsu.edu/content/pdf/10.1007/s10533-006-9029-3.pdf,N/A,N/A,N/A,Redacted,N/A,Conclusions,55,"Oxisol and Ultisol watersheds, Juruena, Brazil",-10.47721195,-58.46834309,0.0194,1,N,1,N,N,Soil types described,N,N,N,N,N,0,N/A,N/A,8,"Groundwater flow, Quickflow, Overland Flow, Gaining stream, Subsurface stormflow, Throughfall, Infiltration excess flow, Vertical drainage to groundwater","Sub.GW.Flow, Chan.Flow.Quick, Surf.Over, Sub.GWSW.Gain, Sub.SSFlow, Surf.Int.Thru, Surf.Over.IE, Sub.Soil.Drain",1,N/A
209,Text model,"Johnson, Mark S, William F Coon, Vishal K Mehta, Tammo S Steenhuis, Erin S Brooks, and Jan Boll, 2003. â€œApplication of Two Hydrologic Models with Different Runoff Mechanisms to a Hillslope Dominated Watershed in the Northeastern US: A Comparison of HSPF and SMR.â€ Journal of Hydrology 284, no. 1â€“4 (2003): 57â€“76.",https://doi.org/10.1016/j.jhydrol.2003.07.005,Not open-access,https://doi.org/10.1016/j.jhydrol.2003.07.005,N/A,N/A,N/A,Redacted,2.1,Site description,63,"Irondequoit Creek basin, New York, United States",43.009364,-77.470593,101.5,5,Hillslope position/Catchment spatial scale,2,Wetness,N,Soil types described,Glacier described,N,N,N,N,2,"Regional Groundwater storage, Expansion of saturated areas","Sub.GW.Store.Region, Surf.Over.SE.Satexp",6,"Saturation excess flow, Groundwater flow, Vertical drainage to groundwater, Exfiltration, Springflow, Infiltration","Surf.Over.SE, Sub.GW.Flow, Sub.Soil.Drain, Sub.GW.Ret.Exf, Sub.GW.Ret.Spr, Surf.Inf.Inf",1,N/A
210,Text model,"Katsuyama, M., Ohte, N., & Kabeya, N. (2005). Effects of bedrock permeability on hillslope and riparian groundwater dynamics in a weathered granite catchment. Water Resources Research, 41, W01010. ",https://doi.org/10.1029/2004WR003275,Not open-access,https://doi.org/10.1029/2004WR003275,N/A,N/A,N/A,Redacted,N/A,Conclusion ,10,"Kiryu Experimental Watershed, Japan",34.96734839,135.9938693,0.0599,4,Hillslope position/Catchment spatial scale,2,Season,N,Soil types described,Geology described,N,N,N,N,1,Riparian aquifer storage,Chan.Store.Rip,5,"Subsurface stormflow, Lateral unsaturated bedrock flow, Infiltration into bedrock, Infiltration, Connectivity between hillslopes and channel","Sub.SSFlow, Sub.GW.Flow.Unsat, Sub.GW.BedInf, Surf.Inf.Inf, Sub.GWSW.Conn.Hill",1,N/A
211,Text model,"Kim, Jin Kwan, Yuichi Onda, Min Seok Kim, and Dong Yoon Yang, 2014. â€œPlot-Scale Study of Surface Runoff on Well-Covered Forest Floors under Different Canopy Species.â€ Quaternary International 344 (2014): 75â€“85.",https://doi.org/10.1016/j.quaint.2014.07.036,Not open-access,https://doi.org/10.1016/j.quaint.2014.07.036,N/A,N/A,N/A,Redacted,4.1,Pseudo-Hortonian overland flow generation,82,"Woldong catchment, Republic of Korea",37.09611111,127.2675,0.3536,1,N,1,Event,N,N,N,N,N,N,N,0,N/A,N/A,7,"Infiltration excess flow, Organic layer interflow, Saturation excess flow, Infiltration, Overland Flow, Vertical drainage to groundwater, Forest floor interception","Surf.Over.IE, Sub.SSFlow.Organ, Surf.Over.SE, Surf.Inf.Inf, Surf.Over, Sub.Soil.Drain, Surf.Int.Int.Forest",1,N/A
212,Text model,"Klaus, Julian, JJ McDonnell, CR Jackson, Enhao Du, and Natalie A Griffiths, 2015. â€œWhere Does Streamwater Come from in Low-Relief Forested Watersheds? A Dual-Isotope Approach.â€ Hydrology and Earth System Sciences 19, no. 1 (2015): 125â€“35.",https://doi.org/10.5194/hess-19-125-2015,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,N/A,N/A,N/A,Redacted,4,Discussion,131,"3 watersheds (R, C, B) in Upper Fourmile Branch, South Carolina, United States",33.270199,-81.634021,0.45,6,Hillslope position,1,N,N,Horizons described,Geology described,N,N,N,N,0,N/A,N/A,5,"Riparian Groundwater Flow, Intermittent streamflow, Evapotranspiration, Channel interception, Evaporation","Sub.GW.Flow.Rip, Chan.Flow.Interm, Surf.ET, Chan.Int, Surf.ET.Evap",1,N/A
213,Text model,"Koch, J.C., Kikuchi, C.P., Wickland, K.P. and Schuster, P., 2014. Runoff sources and flow paths in a partially burned, upland boreal catchment underlain by permafrost. Water Resources Research, 50(10), pp.8141-8158.",https://doi.org/10.1002/2014WR015586,Not open-access,https://doi.org/10.1002/2014WR015586,N/A,N/A,N/A,Redacted,5.2,Catchment Runoff Mechanisms,8154,"West Twin Creek, Nome Creek Watershed, Alaska, United States",65.34017,-146.915463,4.1,4,Hillslope position/Catchment spatial scale,9,Season and event,Shrubland described,Soil types described,Geology described,N,N,N,N,4,"Seasonal soil freeze/thaw, Soil water storage, Groundwater storage, Permafrost storage","Surf.Frozen.FrzThw, Sub.Soil.Store, Sub.GW.Store, Surf.Frozen.Perm",13,"Vertical macropore flow, Gaining stream, IE flow from impermeable areas, Ephemeral streamflow, Infiltration, Subsurface stormflow, Groundwater flow, Lateral macropore flow, Vertical drainage to groundwater, IE flow from frozen ground, Snowmelt, Groundwater flooding, Quickflow","Sub.Soil.Macro, Sub.GWSW.Gain, Surf.Over.IE.Imp, Chan.Flow.Ephem, Surf.Inf.Inf, Sub.SSFlow, Sub.GW.Flow, Sub.SSFlow.Macro, Sub.Soil.Drain, Surf.Over.IE.Frozen, Surf.Snow.Melt, Sub.GW.Ret.Flood, Chan.Flow.Quick",1,N/A
214,Text model,"Koch, K., J. Wenninger, S. Uhlenbrook, and M. Bonell, 2009. â€œJoint Interpretation of Hydrological and Geophysical Data: Electrical Resistivity Tomography Results from a Process Hydrological Research Site in the Black Forest Mountains, Germany.â€ Hydrological Processes: An International Journal 23, no. 10 (2009): 1501â€“13.",https://doi.org/10.1002/hyp.7275,Not open-access,https://doi.org/10.1002/hyp.7275,N/A,N/A,N/A,Redacted,N/A,DISCUSSION,1509,"Brugga experimental basin, Black Forest Mountains, Germany",47.936414,7.95185,40,2,Hillslope position,1,N,N,N,Geology described,Slopes described,N,Unknown items identified,N,1,Groundwater storage,Sub.GW.Store,2,"Saturation excess flow, Exfiltration","Surf.Over.SE, Sub.GW.Ret.Exf",1,N/A
215,Text model,"Kubota, Jumpei, and Murugesu Sivapalan, 1995. â€œTowards a Catchment-Scale Model of Subsurface Runoff Generation Based on Synthesis of Small-Scale Process-Based Modelling and Field Studies.â€ Hydrological Processes 9, no. 5â€“6 (1995): 541â€“54.",https://doi.org/10.1002/hyp.3360090506,Not open-access,https://doi.org/10.1002/hyp.3360090506,N/A,N/A,N/A,Redacted,N/A,Field observations on Hakyuchi catchment,545,"Hakyuchi catchment, Tokyo, Japan",35.641086,139.476413,0.0052,1,N,3,Event,Forest described,N,N,Topography described,N,N,N,2,"Expansion of saturated areas, Groundwater storage","Surf.Over.SE.Satexp, Sub.GW.Store",3,"Lateral macropore flow, Variable source area - subsurface stormflow, Displacement of groundwater","Sub.SSFlow.Macro, Sub.SSFlow.VSAsub, Sub.GW.Disp",1,N/A
216,Text model,"La Torre Torres, I.B., Amatya, D.M., Sun, G. and Callahan, T.J., 2011. Seasonal rainfallâ€“runoff relationships in a lowland forested watershed in the southeastern USA. Hydrological Processes, 25(13), pp.2032-2045.",https://doi.org/10.1002/hyp.7955,Not open-access,https://doi.org/10.1002/hyp.7955,N/A,N/A,N/A,Redacted,N/A,Summary and Conclusions,2043,"Turkey Creek watershed (WS 78), Francis Marion National Forest, South Carolina, United States",33.1365318,-79.7961904,72.6,1,N,1,N,Forest described,Horizons described,N,Topography described,N,N,N,1,Expansion of saturated areas,Surf.Over.SE.Satexp,2,"Quickflow, Saturation excess flow","Chan.Flow.Quick, Surf.Over.SE",1,N/A
217,Text model,"Ladouche, B., Probst, A., Viville, D., Idir, S., BaquÃ©, D., Loubet, M., Probst, J.L. and Bariac, T., 2001. Hydrograph separation using isotopic, chemical and hydrological approaches (Strengbach catchment, France). Journal of hydrology, 242(3-4), pp.255-274.",https://doi.org/10.1016/S0022-1694(00)00391-7,Not open-access,https://doi.org/10.1016/S0022-1694(00)00391-7,N/A,N/A,N/A,Redacted,5,Discussion and conclusions,271,"Strengbach catchment, Vosges, France",48.211569,7.206213,0.8,7,Hillslope position/Catchment spatial scale,3,Event,N,Soil texture described,Glacier described,N,N,N,N,3,"Soil saturation, Groundwater storage, Groundwater ridging","Sub.Soil.Store.Satur, Sub.GW.Store, Sub.GW.Disp.Ridge",7,"Overland Flow, Displacement of groundwater, Infiltration, Saturation excess flow, Pistonflow, Connectivity, Regional groundwater flow","Surf.Over, Sub.GW.Disp, Surf.Inf.Inf, Surf.Over.SE, Sub.GW.Disp.Piston, Sub.GWSW.Conn, Sub.GW.Flow.Region",1,N/A
218,Text model,"Laine-Kaulio, Hanne, Soile BacknÃ¤s, Harri Koivusalo, and Ari LaurÃ©n, 2015. â€œDye Tracer Visualization of Flow Patterns and Pathways in Glacial Sandy till at a Boreal Forest Hillslope.â€ Geoderma 259 (2015): 23â€“34.",https://doi.org/10.1016/j.geoderma.2015.05.004,Not open-access,https://doi.org/10.1016/j.geoderma.2015.05.004,N/A,N/A,N/A,Redacted,4.3,Runoff generation at the Kangaslampi hillslope,32,"Kangaslampi, Finland",63.85777778,28.96138889,-9999,3,Hillslope position,1,N,N,Horizons described,N,N,N,N,N,1,Soil water storage,Sub.Soil.Store,2,"Lateral macropore flow, Lateral matrix flow","Sub.SSFlow.Macro, Sub.SSFlow.Matrix",1,N/A
219,Text model,"Lange, J, N Greenbaum, S Husary, M Ghanem, Ch Leibundgut, and AP Schick, 2003. â€œRunoff Generation from Successive Simulated Rainfalls on a Rocky, Semi-Arid, Mediterranean Hillslope.â€ Hydrological Processes 17, no. 2 (2003): 279â€“96.",https://doi.org/10.1002/hyp.1124,Not open-access,https://doi.org/10.1002/hyp.1124,N/A,N/A,N/A,Redacted,N/A,Discussion,290,"Deir Ibzei, Judean Mountains, West Bank and Israel",31.916256,35.120536,0.00018,2,Hillslope position,2,Event,N,N,Geology described,N,N,N,N,3,"Soil water storage, Soil saturation, Depression storage","Sub.Soil.Store, Sub.Soil.Store.Satur, Surf.Water.Depr",4,"Infiltration into bedrock, Partial area IE flow, Saturation excess flow, Infiltration","Sub.GW.BedInf, Surf.Over.IE.Part, Surf.Over.SE, Surf.Inf.Inf",1,N/A
220,Text model,"Latron, J, and F Gallart, 2008. â€œRunoff Generation Processes in a Small Mediterranean Research Catchment (Vallcebre, Eastern Pyrenees).â€ Journal of Hydrology 358, no. 3â€“4 (2008): 206â€“20.",https://doi.org/10.1016/j.jhydrol.2008.06.014,Not open-access,https://doi.org/10.1016/j.jhydrol.2008.06.014,N/A,N/A,N/A,Redacted,N/A,Summary and conclusions,217,"Can Vila, Vallcebre, Pyrenees, Spain",42.198308,1.8233,0.56,1,N,3,Wetness,N,N,N,Topography described,N,N,N,3,"Perched water tables, Water table fall, Water table rise","Sub.GW.Store.Perch, Sub.GW.Store.Fall, Sub.GW.Store.Rise",2,"Infiltration excess flow, Saturation excess flow","Surf.Over.IE, Surf.Over.SE",1,N/A
221,Text model,"Latron, J, P Llorens, and F Gallart, 2009. â€œThe Hydrology of Mediterranean Mountain Areas.â€ Geography Compass 3, no. 6 (2009): 2045â€“64.",https://doi.org/10.1111/j.1749-8198.2009.00287.x,Not open-access,https://doi.org/10.1111/j.1749-8198.2009.00287.x,N/A,N/A,N/A,Redacted,6,Runoff Processes,2055,"Can Vila, Vallcebre, Pyrenees, Spain",42.198308,1.8233,0.56,3,Hillslope position,4,Season,Vegetation described,N,N,N,N,N,N,6,"Water Table, Soil saturation, Perched water tables, Soil water storage, Water table rise, Expansion of saturated areas","Sub.GW.Store.Wtable, Sub.Soil.Store.Satur, Sub.GW.Store.Perch, Sub.Soil.Store, Sub.GW.Store.Rise, Surf.Over.SE.Satexp",3,"Saturation excess flow, Infiltration excess flow, IE flow from impermeable areas","Surf.Over.SE, Surf.Over.IE, Surf.Over.IE.Imp",1,N/A
222,Text model,"Lindenmaier, FALK, ERWIN Zehe, MARTIN Helms, O Evadakov, and JÃ¼rgen Ihringer, 2006. â€œEffect of Soil Shrinkage on Runoff Generation in Micro and Mesoscale Catchments.â€ IAHS PUBLICATION 303 (2006): 305.",https://iahs.info/uploads/dms/13443.40-305-317-S7-39-Lindenmaier-et-al.pdf,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,N/A,N/A,N/A,Redacted,N/A,SUMMARY AND DISCUSSION,314,"Tannhausen catchment, Sechta creek, Germany",48.979267,10.354399,2.3,1,N,5,Season,Pasture described,Soil texture described,N,N,N,N,N,2,"Soil swelling/cracking, Soil water storage","Surf.Inf.Soil.Swell, Sub.Soil.Store",3,"Evapotranspiration, IE flow from impermeable areas, Saturation excess flow","Surf.ET, Surf.Over.IE.Imp, Surf.Over.SE",1,N/A
223,Text model,"Liu, F., Hunsaker, C. and Bales, R.C., 2013. Controls of streamflow generation in small catchments across the snowâ€“rain transition in the Southern Sierra Nevada, California. Hydrological Processes, 27(14), pp.1959-1972.",https://doi.org/10.1002/hyp.9304,Not open-access,https://doi.org/10.1002/hyp.9304,N/A,N/A,N/A,Redacted,N/A,Conclusions,1971,"Bull and Providence catchments, Kings River Experimental Watersheds, Southern Sierra Nevada, California, United States",37.054156,-119.199208,2.28,1,N,1,N,Forest described,N,N,N,N,N,N,1,Bedrock hollows,Sub.GW.Store.BedHol,4,"Snowmelt, Subsurface stormflow, Vertical macropore flow, Lateral macropore flow at soil-bedrock interface","Surf.Snow.Melt, Sub.SSFlow, Sub.Soil.Macro, Sub.SSFlow.Macro.Bedrk",1,N/A
224,Text model,"Liu, F., Parmenter, R., Brooks, P.D., Conklin, M.H. and Bales, R.C., 2008. Seasonal and interannual variation of streamflow pathways and biogeochemical implications in semiâ€arid, forested catchments in Valles Caldera, New Mexico. Ecohydrology: Ecosystems, Land and Water Process Interactions, Ecohydrogeomorphology, 1(3), pp.239-252.",https://doi.org/10.1002/eco.22,Not open-access,https://doi.org/10.1002/eco.22,N/A,N/A,N/A,Redacted,N/A,"Discussion: Headwaters versus large catchments, Flowpaths in snowmelt versus monsoon season",248,"Valles Caldera, Jemez, New Mexico, United States",35.8291983,-106.6425054,349,6,Hillslope position/Catchment spatial scale,4,Season with snow,Multiple land-covers described,Multiple properties described,Geology described,N,N,N,N,1,Soil water storage,Sub.Soil.Store,12,"Snowmelt, Transpiration, Gaining stream, Lateral matrix flow at soil-bedrock interface, Subsurface stormflow, Gaining stream, Infiltration excess flow, Saturation excess flow, Pistonflow, Overland Flow, Evapotranspiration, Infiltration","Surf.Snow.Melt, Surf.ET.Transp, Sub.GWSW.Gain, Sub.SSFlow.Matrix.Bedrk, Sub.SSFlow, Sub.GWSW.Gain, Surf.Over.IE, Surf.Over.SE, Sub.GW.Disp.Piston, Surf.Over, Surf.ET, Surf.Inf.Inf",1,N/A
225,Text model,"Liu, F., Williams, M.W. and Caine, N., 2004. Source waters and flow paths in an alpine catchment, Colorado Front Range, United States. Water Resources Research, 40(9).",https://doi.org/10.1029/2004WR003076,Not open-access,https://doi.org/10.1029/2004WR003076,N/A,N/A,N/A,Redacted,5.3.1,"Conceptual Model of Source Waters and Flow Paths, Martinelli Catchment",13,"Martinelli catchment, Green Lakes Valley, Colorado, United States",40.05122696,-105.5953856,0.08,2,Hillslope position,12,Season,N,N,N,Topography described,N,Unknown items identified,N,4,"Snow storage, Soil saturation, Bedrock fracture storage, Soil water storage","Surf.Snow.Stor, Sub.Soil.Store.Satur, Sub.GW.Store.Matrix, Sub.Soil.Store",9,"Overland Flow, Snowmelt, Subsurface stormflow, Overland Flow, Gaining stream, Infiltration, Vertical macropore flow, Saturation excess flow, Lateral matrix flow","Surf.Over, Surf.Snow.Melt, Sub.SSFlow, Surf.Over, Sub.GWSW.Gain, Surf.Inf.Inf, Sub.Soil.Macro, Surf.Over.SE, Sub.SSFlow.Matrix",1,N/A
226,Text model,"Liu, F., Williams, M.W. and Caine, N., 2004. Source waters and flow paths in an alpine catchment, Colorado Front Range, United States. Water Resources Research, 40(9).",https://doi.org/10.1029/2004WR003076,Not open-access,https://doi.org/10.1029/2004WR003076,N/A,N/A,N/A,Redacted,5.3.2,"Conceptual Model of Source Waters and Flow Paths, GL4 Catchment",14,"GL4 catchment, Green Lakes Valley, Colorado, United States",40.05,-105.5833333,2.25,2,Hillslope position,12,N,N,N,N,Topography described,N,Unknown items identified,N,4,"Soil water storage, Soil saturation, Bedrock fracture storage, Snow storage","Sub.Soil.Store, Sub.Soil.Store.Satur, Sub.GW.Store.Matrix, Surf.Snow.Stor",9,"Lateral matrix flow, Saturation excess flow, Overland Flow, Snowmelt, Subsurface stormflow, Infiltration, Gaining stream, Overland Flow, Vertical macropore flow","Sub.SSFlow.Matrix, Surf.Over.SE, Surf.Over, Surf.Snow.Melt, Sub.SSFlow, Surf.Inf.Inf, Sub.GWSW.Gain, Surf.Over, Sub.Soil.Macro",1,N/A
